Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with Brook Lopez,Shared Games with George Hill,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Joe Ingles,Shared Games with Jordan Nwora,Shared Games with Jrue Holiday,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Meyers Leonard,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,A.J. Green,Bobby Portis,Brook Lopez,George Hill,Giannis Antetokounmpo,Grayson Allen,Jevon Carter,Joe Ingles,Jordan Nwora,Jrue Holiday,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Pat Connaughton,Sandro Mamukelashvili,Serge Ibaka,Thanasis Antetokounmpo,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with Brook Lopez,co_inf with George Hill,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Joe Ingles,co_inf with Jordan Nwora,co_inf with Jrue Holiday,co_inf with Khris Middleton,co_inf with Lindell Wigginton,co_inf with MarJon Beauchamp,co_inf with Meyers Leonard,co_inf with Pat Connaughton,co_inf with Sandro Mamukelashvili,co_inf with Serge Ibaka,co_inf with Thanasis Antetokounmpo,Shared Games with Goran Dragić,Shared Games with Jae Crowder,Goran Dragić,Jae Crowder,Tyrese Martin,co_inf with Goran Dragić,co_inf with Jae Crowder,co_inf with Tyrese Martin,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
27.0,19.0,2022-12-13,36-060,MIL,GSW,0,13.783333333333331,2.0,2.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,5.4,+3,1.0,1.0,1.0,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,5.0,71.0,3.736842105263158,5.4,89.60000000000002,4.715789473684212,0.0186672228595265,L (-5),L (-5)
28.0,20.0,2022-12-15,36-062,MIL,MEM,0,5.183333333333334,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,0.0,0.0,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,0.0,28.0,1.4736842105263157,0.0,53.9,2.8368421052631576,0.0186672228595265,W (+17),W (+17)
29.0,21.0,2022-12-17,36-064,MIL,UTA,0,13.516666666666667,2.0,4.0,.500,2.0,4.0,.500,0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,5.3,+1,0.0,0.0,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,4.0,77.0,4.052631578947368,5.3,88.3,4.647368421052631,0.0186672228595265,L (-41),L (-41)
30.0,22.0,2022-12-19,36-066,MIL,NOP,0,16.733333333333334,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.8,+7,0.0,0.0,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,3.0,84.0,4.421052631578948,1.7999999999999994,98.79999999999998,5.199999999999999,0.0186672228595265,W (+26),W (+26)
31.0,23.0,2022-12-21,36-068,MIL,CLE,0,3.6,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-9,0.0,0.0,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,-1.0,61.0,3.210526315789474,-1.0,70.99999999999999,3.736842105263157,0.0186672228595265,W (+9),W (+9)
32.0,,2022-12-23,36-070,MIL,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,47.0,2.473684210526316,0.0,65.89999999999999,3.4684210526315784,0.0186672228595265,L (-8),L (-8)
33.0,24.0,2022-12-25,36-072,MIL,BOS,0,14.75,0.0,2.0,.000,0.0,2.0,.000,2,2.0,1.000,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,2.9,-8,0.0,0.0,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,2.0,63.0,3.3157894736842106,2.1,86.9,4.5736842105263165,0.0186672228595265,L (-18),L (-18)
34.0,25.0,2022-12-28,36-075,MIL,CHI,0,30.85,1.0,5.0,.200,1.0,4.0,.250,0,0.0,,3.0,3.0,6.0,1.0,1.0,2.0,1.0,2.0,3.0,4.2,+1,1.0,0.0,0.0,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,7.0,41.0,2.1578947368421053,4.2,63.80000000000001,3.357894736842106,0.0186672228595265,L (-21),L (-21)
35.0,,2022-12-30,36-077,MIL,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,82.0,4.315789473684211,0.0,87.80000000000003,4.621052631578949,0.0186672228595265,L (-6),L (-6)
36.0,,2023-01-01,36-079,MIL,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,44.0,2.3157894736842106,0.0,55.99999999999999,2.9473684210526314,0.0186672228595265,W (+9),W (+9)
37.0,,2023-01-03,36-081,MIL,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,84.0,4.421052631578948,0.0,100.6,5.294736842105263,0.0186672228595265,L (-23),L (-23)
38.0,,2023-01-04,36-082,MIL,TOR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,71.0,3.736842105263158,0.0,65.19999999999999,3.4315789473684206,0.0186672228595265,W (+10),W (+10)
39.0,26.0,2023-01-06,36-084,MIL,CHO,0,9.3,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.4,-4,0.0,0.0,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,-2.0,54.0,2.8421052631578947,-1.4,70.39999999999999,3.705263157894736,0.0186672228595265,W (+3),W (+3)
40.0,,2023-01-09,36-087,MIL,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,78.0,4.105263157894737,0.0,85.9,4.521052631578947,0.0186672228595265,L (-29),L (-29)
41.0,,2023-01-11,36-089,MIL,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,90.0,4.7368421052631575,0.0,93.6,4.926315789473684,0.0186672228595265,W (+4),W (+4)
42.0,,2023-01-12,36-090,MIL,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,46.0,2.421052631578948,0.0,62.1,3.268421052631579,0.0186672228595265,,
43.0,,2023-01-14,36-092,MIL,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,60.0,3.1578947368421053,0.0,71.8,3.778947368421053,0.0186672228595265,W (+9),W (+9)
44.0,27.0,2023-01-16,36-094,MIL,IND,0,6.216666666666667,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.7,+4,1.0,1.0,1.0,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,3.0,70.0,3.684210526315789,2.7,84.6,4.4526315789473685,0.0186672228595265,L (-6),L (-6)
45.0,,2023-01-17,36-095,MIL,TOR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,87.0,4.578947368421052,0.0,98.4,5.178947368421053,0.0186672228595265,L (-16),L (-16)
46.0,,2023-01-21,36-099,MIL,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,,51.0,2.6842105263157894,0.0,60.7,3.194736842105263,0.0186672228595265,W (+13),W (+13)
47.0,28.0,2023-01-23,36-101,MIL,DET,0,6.883333333333333,2.0,2.0,1.000,2.0,2.0,1.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,4.3,-9,0.0,0.0,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,4.0,105.0,5.526315789473684,4.3,118.8,6.252631578947368,0.0186672228595265,W (+8),W (+8)
48.0,29.0,2023-01-25,36-103,MIL,DEN,0,15.366666666666667,1.0,3.0,.333,1.0,3.0,.333,0,0.0,,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,2.5,+6,0.0,0.0,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,4.0,55.0,2.894736842105264,2.5000000000000004,65.8,3.4631578947368418,0.0186672228595265,L (-12),L (-12)
49.0,30.0,2023-01-27,36-105,MIL,IND,0,20.08333333333333,1.0,4.0,.250,1.0,3.0,.333,0,0.0,,3.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,2.6,+2,1.0,0.0,0.0,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,3.0,95.0,5.0,2.6,115.4,6.0736842105263165,0.0186672228595265,W (+20),W (+20)
50.0,31.0,2023-01-29,36-107,MIL,NOP,0,19.73333333333333,3.0,6.0,.500,2.0,4.0,.500,0,0.0,,1.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,8.1,+31,2.0,1.0,0.5,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,11.0,81.0,4.2631578947368425,8.1,95.5,5.026315789473684,0.0186672228595265,W (+8),W (+8)
51.0,32.0,2023-01-31,36-109,MIL,CHO,0,16.45,3.0,6.0,.500,3.0,5.0,.600,2,2.0,1.000,3.0,3.0,6.0,1.0,0.0,1.0,0.0,2.0,11.0,11.6,+28,1.0,0.0,0.0,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,11.0,73.0,3.842105263157895,10.799999999999995,79.6,4.189473684210526,0.0186672228595265,W (+10),W (+10)
52.0,33.0,2023-02-02,36-111,MIL,LAC,0,24.816666666666663,0.0,4.0,.000,0.0,4.0,.000,3,4.0,.750,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.1,+8,0.0,0.0,,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,-3.0,63.0,3.3157894736842106,-0.1,72.70000000000002,3.826315789473685,0.0186672228595265,W (+25),W (+25)
53.0,34.0,2023-02-04,36-113,MIL,MIA,0,19.116666666666667,0.0,2.0,.000,0.0,1.0,.000,1,2.0,.500,0.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,-2.0,-5,1.0,0.0,0.0,17,40,49,25,43,45,51,27,26,43,20,37,6,34,14,12,27,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,0.4857142857142857,0.5714285714285714,0.6282051282051282,0.5434782608695652,0.6825396825396826,0.625,0.6296296296296297,0.5869565217391305,0.4193548387096774,0.6417910447761194,0.6060606060606061,0.0,0.7115384615384616,0.6666666666666666,0.5573770491803278,0.3255813953488372,0.75,0.7297297297297297,7,7,58.0,18.0,16.0,0.1206896551724138,0.3888888888888889,0.0,19,-1.0,83.0,4.368421052631579,-2.4,100.6,5.294736842105263,0.0186672228595265,W (+9),W (+9)
