Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Al Horford,Shared Games with Blake Griffin,Shared Games with Derrick White,Shared Games with Grant Williams,Shared Games with Jaylen Brown,Shared Games with Jayson Tatum,Shared Games with Justin Jackson,Shared Games with Luke Kornet,Shared Games with Malcolm Brogdon,Shared Games with Marcus Smart,Shared Games with Mfiondu Kabengele,Shared Games with Noah Vonleh,Shared Games with Payton Pritchard,Shared Games with Robert Williams,Shared Games with Sam Hauser,Al Horford,Blake Griffin,Danilo Gallinari,Derrick White,Grant Williams,Jaylen Brown,Jayson Tatum,Justin Jackson,Luke Kornet,Malcolm Brogdon,Marcus Smart,Mfiondu Kabengele,Noah Vonleh,Payton Pritchard,Robert Williams,Sam Hauser,co_inf with Al Horford,co_inf with Blake Griffin,co_inf with Danilo Gallinari,co_inf with Derrick White,co_inf with Grant Williams,co_inf with Jaylen Brown,co_inf with Jayson Tatum,co_inf with Justin Jackson,co_inf with Luke Kornet,co_inf with Malcolm Brogdon,co_inf with Marcus Smart,co_inf with Mfiondu Kabengele,co_inf with Noah Vonleh,co_inf with Payton Pritchard,co_inf with Robert Williams,co_inf with Sam Hauser,Shared Games with Mike Muscala,AJ Griffin,Justin Champagnie,Mike Muscala,co_inf with AJ Griffin,co_inf with Justin Champagnie,co_inf with Mike Muscala,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
29.0,,2022-12-13,20-071,BOS,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,87.0,5.4375,0.0,100.1,6.25625,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,L (-20),L (-20)
30.0,,2022-12-16,20-074,BOS,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,64.0,4.0,0.0,84.30000000000001,5.268750000000001,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+4),W (+4)
31.0,,2022-12-18,20-076,BOS,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,83.0,5.1875,0.0,86.6,5.4125,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,L (-8),L (-8)
32.0,,2022-12-21,20-079,BOS,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,90.0,5.625,0.0,105.5,6.59375,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,L (-3),L (-3)
33.0,,2022-12-23,20-081,BOS,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,92.0,5.75,0.0,109.0,6.8125,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,L (-5),L (-5)
34.0,,2022-12-25,20-083,BOS,MIL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,107.0,6.6875,0.0,135.7,8.48125,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+12),W (+12)
35.0,,2022-12-27,20-085,BOS,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,99.0,6.1875,0.0,109.6,6.85,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+21),W (+21)
36.0,,2022-12-29,20-087,BOS,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,76.0,4.75,0.0,92.0,5.75,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+24),W (+24)
37.0,,2023-01-01,20-090,BOS,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,67.0,4.1875,0.0,83.7,5.23125,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+6),W (+6)
38.0,,2023-01-03,20-092,BOS,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,70.0,4.375,0.0,94.0,5.875,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,L (-12),L (-12)
39.0,,2023-01-05,20-094,BOS,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,107.0,6.6875,0.0,114.00000000000004,7.125000000000003,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,L (-33),L (-33)
40.0,,2023-01-07,20-096,BOS,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,92.0,5.75,0.0,106.1,6.63125,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+29),W (+29)
41.0,,2023-01-09,20-098,BOS,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,84.0,5.25,0.0,91.69999999999996,5.7312499999999975,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+5),W (+5)
42.0,,2023-01-11,20-100,BOS,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,96.0,6.0,0.0,111.3,6.95625,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,,
43.0,,2023-01-12,20-101,BOS,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,84.0,5.25,0.0,94.79999999999995,5.924999999999997,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+8),W (+8)
44.0,4.0,2023-01-14,20-103,BOS,CHO,0,1.7333333333333334,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0,1.0,0.0,0.0,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,0.0,110.0,6.875,-0.3999999999999999,121.3,7.58125,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+11),W (+11)
45.0,,2023-01-16,20-105,BOS,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,98.0,6.125,0.0,110.4,6.9,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+11),W (+11)
46.0,,2023-01-19,20-108,BOS,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,63.0,3.9375,0.0,79.99999999999997,4.999999999999998,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+16),W (+16)
47.0,,2023-01-21,20-110,BOS,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,90.0,5.625,0.0,101.5,6.34375,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+12),W (+12)
48.0,5.0,2023-01-23,20-112,BOS,ORL,0,1.4166666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0.0,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,0.0,67.0,4.1875,0.0,75.6,4.725,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+3),W (+3)
49.0,,2023-01-24,20-113,BOS,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,69.0,4.3125,0.0,72.1,4.50625,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+2),W (+2)
50.0,,2023-01-26,20-115,BOS,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,73.0,4.5625,0.0,86.89999999999998,5.431249999999999,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,L (-15),L (-15)
51.0,,2023-01-28,20-117,BOS,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,76.0,4.75,0.0,99.70000000000005,6.231250000000003,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,L (-3),L (-3)
52.0,,2023-02-01,20-121,BOS,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,141.0,8.8125,0.0,146.0,9.125,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,L (-3),L (-3)
53.0,,2023-02-03,20-123,BOS,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,46.0,2.875,0.0,54.09999999999999,3.381249999999999,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+4),W (+4)
54.0,,2023-02-06,20-126,BOS,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,99.0,6.1875,0.0,108.5,6.78125,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+43),W (+43)
55.0,,2023-02-08,20-128,BOS,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,93.0,5.8125,0.0,95.3,5.95625,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,L (-12),L (-12)
56.0,,2023-02-10,20-130,BOS,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,93.0,5.8125,0.0,99.8,6.2375,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+12),W (+12)
57.0,,2023-02-12,20-132,BOS,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,84.0,5.25,0.0,96.0,6.0,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+7),W (+7)
58.0,,2023-02-14,20-134,BOS,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,11,8,12,12,8,10,4,12,5,8,3,2,7,4,12,63.0,41.0,,82.0,79.0,67.0,74.0,23.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.1746031746031746,0.1951219512195122,,0.1463414634146341,0.1518987341772152,0.1194029850746268,0.1351351351351351,0.1739130434782608,0.1739130434782608,0.0746268656716417,0.1311475409836065,0.75,0.0869565217391304,0.1458333333333333,0.1142857142857142,0.15,4,72.0,5.0,63.0,0.0,0.0,0.0634920634920634,16,,68.0,4.25,0.0,80.39999999999999,5.025,10.1,0.1,-4.2,-4.5,0.4,0.0019646365422396,0.478,0.368,0.105,0.0,0.0,W (+11),W (+11)
