Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Holiday,Shared Games with AJ Griffin,Shared Games with Bogdan Bogdanović,Shared Games with Clint Capela,Shared Games with De'Andre Hunter,Shared Games with Dejounte Murray,Shared Games with Donovan Williams,Shared Games with Frank Kaminsky,Shared Games with Jalen Johnson,Shared Games with Jarrett Culver,Shared Games with John Collins,Shared Games with Onyeka Okongwu,Shared Games with Trae Young,Shared Games with Trent Forrest,Shared Games with Tyrese Martin,Shared Games with Vit Krejci,Aaron Holiday,AJ Griffin,Bogdan Bogdanović,Clint Capela,De'Andre Hunter,Dejounte Murray,Derrick Favors,Donovan Williams,Frank Kaminsky,Jalen Johnson,Jarrett Culver,John Collins,Onyeka Okongwu,Trae Young,Trent Forrest,Tyrese Martin,Vit Krejci,co_inf with Aaron Holiday,co_inf with AJ Griffin,co_inf with Bogdan Bogdanović,co_inf with Clint Capela,co_inf with De'Andre Hunter,co_inf with Dejounte Murray,co_inf with Derrick Favors,co_inf with Donovan Williams,co_inf with Frank Kaminsky,co_inf with Jalen Johnson,co_inf with Jarrett Culver,co_inf with John Collins,co_inf with Onyeka Okongwu,co_inf with Trae Young,co_inf with Trent Forrest,co_inf with Tyrese Martin,co_inf with Vit Krejci,Shared Games with Alperen Şengün,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Eric Gordon,Shared Games with Garrison Mathews,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Shared Games with Christian Wood,Shared Games with Dorian Finney-Smith,Shared Games with Dwight Powell,Shared Games with Dāvis Bertāns,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with JaVale McGee,Shared Games with Josh Green,Shared Games with Luka Dončić,Shared Games with Maxi Kleber,Shared Games with McKinley Wright IV,Shared Games with Reggie Bullock,Shared Games with Spencer Dinwiddie,Shared Games with Theo Pinson,Shared Games with Tim Hardaway Jr.,Shared Games with Saddiq Bey,Shared Games with Justin Holiday,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,A.J. Lawson,Chris Silva,Christian Wood,Dwight Powell,Dāvis Bertāns,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,JaVale McGee,Josh Green,Kemba Walker,Kyrie Irving,Luka Dončić,Markieff Morris,Maxi Kleber,McKinley Wright IV,Reggie Bullock,Theo Pinson,Tim Hardaway Jr.,Tyler Dorsey,co_inf with Christian Wood,co_inf with Dwight Powell,co_inf with Dāvis Bertāns,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with JaVale McGee,co_inf with Josh Green,co_inf with Luka Dončić,co_inf with Maxi Kleber,co_inf with McKinley Wright IV,co_inf with Reggie Bullock,co_inf with Theo Pinson,co_inf with Tim Hardaway Jr.,co_inf with Tyler Dorsey,co_inf with A.J. Lawson,co_inf with Chris Silva,co_inf with Facundo Campazzo,co_inf with Kemba Walker,co_inf with Kyrie Irving,co_inf with Markieff Morris,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
27.0,21.0,2022-12-11,33-250,ATL,CHI,0,4.616666666666667,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2,0.0,0.0,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,0.0,60.0,1.2,0.0,78.69999999999999,1.5739999999999998,6.6,0.1,-3.9,-3.7,-0.1,0.0084347640401452,0.494,0.701,0.039,-0.3,-0.4,L (-4),L (-4)
28.0,22.0,2022-12-12,33-251,ATL,MEM,0,18.916666666666668,2.0,7.0,.286,2.0,6.0,.333,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,2.2,+2,1.0,0.0,0.0,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,0.0,37.0,0.74,2.2000000000000006,55.3,1.106,6.6,0.1,-3.9,-3.7,-0.1,0.0084347640401452,0.494,0.701,0.039,-0.3,-0.4,W (+1),W (+1)
29.0,23.0,2022-12-14,33-253,ATL,ORL,0,20.48333333333333,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,3.0,+3,1.0,1.0,1.0,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,4.0,84.0,1.68,3.0,101.69999999999996,2.034,6.6,0.1,-3.9,-3.7,-0.1,0.0084347640401452,0.494,0.701,0.039,-0.3,-0.4,L (-25),L (-25)
30.0,,2022-12-16,33-255,ATL,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,,54.0,1.08,0.0,61.70000000000001,1.2340000000000002,6.6,0.1,-3.9,-3.7,-0.1,0.0084347640401452,0.494,0.701,0.039,-0.3,-0.4,L (-11),L (-11)
31.0,,2022-12-19,33-258,ATL,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,,48.0,0.96,0.0,59.39999999999999,1.1879999999999995,6.6,0.1,-3.9,-3.7,-0.1,0.0084347640401452,0.494,0.701,0.039,-0.3,-0.4,W (+19),W (+19)
32.0,,2022-12-21,33-260,ATL,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,,50.0,1.0,0.0,65.29999999999998,1.3059999999999996,6.6,0.1,-3.9,-3.7,-0.1,0.0084347640401452,0.494,0.701,0.039,-0.3,-0.4,W (+1),W (+1)
33.0,24.0,2022-12-23,33-262,ATL,DET,0,3.3666666666666667,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,+1,0.0,0.0,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,3.0,73.0,1.46,3.0,87.89999999999999,1.7579999999999998,6.6,0.1,-3.9,-3.7,-0.1,0.0084347640401452,0.494,0.701,0.039,-0.3,-0.4,L (-2),L (-2)
34.0,25.0,2022-12-27,33-266,ATL,IND,0,6.85,1.0,5.0,.200,1.0,3.0,.333,0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.6,-8,2.0,0.0,0.0,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,1.0,93.0,1.86,1.5999999999999996,115.2,2.3040000000000003,6.6,0.1,-3.9,-3.7,-0.1,0.0084347640401452,0.494,0.701,0.039,-0.3,-0.4,W (+25),W (+25)
35.0,26.0,2022-12-28,33-267,ATL,BRK,0,8.35,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.4,+14,0.0,0.0,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,2.0,74.0,1.48,1.3999999999999997,89.60000000000002,1.7920000000000005,6.6,0.1,-3.9,-3.7,-0.1,0.0084347640401452,0.494,0.701,0.039,-0.3,-0.4,L (-15),L (-15)
36.0,,2022-12-30,33-269,ATL,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,,99.0,1.98,0.0,116.6,2.332,6.6,0.1,-3.9,-3.7,-0.1,0.0084347640401452,0.494,0.701,0.039,-0.3,-0.4,L (-1),L (-1)
37.0,27.0,2023-01-02,33-272,ATL,GSW,0,4.85,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.1,-10,0.0,0.0,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,1.0,89.0,1.78,-0.0999999999999999,115.1,2.302,6.6,0.1,-3.9,-3.7,-0.1,0.0084347640401452,0.494,0.701,0.039,-0.3,-0.4,L (-9),L (-9)
38.0,,2023-01-04,33-274,ATL,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,,67.0,1.34,0.0,87.69999999999999,1.7539999999999998,6.6,0.1,-3.9,-3.7,-0.1,0.0084347640401452,0.494,0.701,0.039,-0.3,-0.4,L (-2),L (-2)
39.0,,2023-01-06,33-276,ATL,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,,36.0,0.72,0.0,51.10000000000001,1.0220000000000002,6.6,0.1,-3.9,-3.7,-0.1,0.0084347640401452,0.494,0.701,0.039,-0.3,-0.4,W (+3),W (+3)
40.0,,2023-01-08,33-278,ATL,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,,82.0,1.64,0.0,104.60000000000002,2.0920000000000005,6.6,0.1,-3.9,-3.7,-0.1,0.0084347640401452,0.494,0.701,0.039,-0.3,-0.4,L (-16),L (-16)
41.0,,2023-01-11,33-281,ATL,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,,48.0,0.96,0.0,68.7,1.374,6.6,0.1,-3.9,-3.7,-0.1,0.0084347640401452,0.494,0.701,0.039,-0.3,-0.4,W (+4),W (+4)
42.0,,2023-01-13,33-283,ATL,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,,36.0,0.72,0.0,60.89999999999999,1.2179999999999995,6.6,0.1,-3.9,-3.7,-0.1,0.0084347640401452,0.494,0.701,0.039,-0.3,-0.4,,
