Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Ben Simmons,Shared Games with Cam Thomas,Shared Games with David Duke Jr.,Shared Games with Day'Ron Sharpe,Shared Games with Edmond Sumner,Shared Games with Joe Harris,Shared Games with Kessler Edwards,Shared Games with Kevin Durant,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with Nic Claxton,Shared Games with Patty Mills,Shared Games with Royce O'Neale,Shared Games with T.J. Warren,Shared Games with Yuta Watanabe,Alondes Williams,Ben Simmons,Cam Thomas,David Duke Jr.,Day'Ron Sharpe,Edmond Sumner,Joe Harris,Kessler Edwards,Kevin Durant,Kyrie Irving,Markieff Morris,Nic Claxton,Patty Mills,RaiQuan Gray,Royce O'Neale,T.J. Warren,Yuta Watanabe,co_inf with Alondes Williams,co_inf with Ben Simmons,co_inf with Cam Thomas,co_inf with David Duke Jr.,co_inf with Day'Ron Sharpe,co_inf with Edmond Sumner,co_inf with Joe Harris,co_inf with Kessler Edwards,co_inf with Kevin Durant,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with Nic Claxton,co_inf with Patty Mills,co_inf with RaiQuan Gray,co_inf with Royce O'Neale,co_inf with T.J. Warren,co_inf with Yuta Watanabe,Shared Games with Dorian Finney-Smith,Shared Games with Spencer Dinwiddie,Shared Games with Nerlens Noel,Shared Games with Moses Brown,Shared Games with Cameron Johnson,Shared Games with Dru Smith,Shared Games with Mikal Bridges,Bogdan Bogdanović,Cameron Johnson,Dorian Finney-Smith,Dru Smith,Mikal Bridges,Moses Brown,Nerlens Noel,Payton Pritchard,Spencer Dinwiddie,co_inf with Dorian Finney-Smith,co_inf with Spencer Dinwiddie,co_inf with Nerlens Noel,co_inf with Moses Brown,co_inf with Bogdan Bogdanović,co_inf with Cameron Johnson,co_inf with Dru Smith,co_inf with Mikal Bridges,co_inf with Payton Pritchard,Total Shared Players,CO_EFF,EFF,CO_HGS,HGS,avg_EFF,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
66.0,48.0,2023-03-09,32-198,BRK,MIL,1.0,11.083333333333334,1.0,4.0,0.25,0.0,0.0,,3.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,4.6,-14.0,4.0,1.0,0.25,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,1.0,107.0,3.4000000000000004,131.00000000000003,4.863636363636363,5.954545454545456,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,W (+10),W (+10)
67.0,49.0,2023-03-10,32-199,BRK,MIN,0.0,17.233333333333334,4.0,7.0,0.571,2.0,4.0,0.5,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,11.0,8.6,7.0,3.0,2.0,0.6666666666666666,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,6.0,53.0,8.2,68.60000000000001,2.409090909090909,3.1181818181818186,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,W (+16),W (+16)
68.0,50.0,2023-03-12,32-201,BRK,DEN,0.0,19.066666666666663,5.0,8.0,0.625,1.0,3.0,0.333,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,12.0,8.9,7.0,5.0,4.0,0.8,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,6.0,35.0,8.499999999999998,40.49999999999999,1.5909090909090908,1.8409090909090904,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,W (+22),W (+22)
69.0,51.0,2023-03-14,32-203,BRK,OKC,0.0,18.516666666666666,3.0,6.0,0.5,2.0,5.0,0.4,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,8.0,5.9,2.0,1.0,1.0,1.0,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,5.0,44.0,5.899999999999999,67.20000000000002,2.0,3.054545454545455,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-5),L (-5)
70.0,52.0,2023-03-16,32-205,BRK,SAC,0.0,21.85,5.0,10.0,0.5,3.0,5.0,0.6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,9.6,1.0,5.0,2.0,0.4,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,5.0,79.0,9.2,87.59999999999998,3.590909090909091,3.981818181818181,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,W (+1),W (+1)
71.0,53.0,2023-03-19,32-208,BRK,DEN,0.0,18.433333333333334,4.0,8.0,0.5,4.0,5.0,0.8,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0,8.2,13.0,3.0,0.0,0.0,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,6.0,71.0,8.2,94.0,3.227272727272727,4.2727272727272725,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,W (+2),W (+2)
72.0,54.0,2023-03-21,32-210,BRK,CLE,0.0,9.633333333333333,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-2.2,-18.0,2.0,0.0,0.0,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,-2.0,76.0,-2.2,90.5,3.4545454545454546,4.113636363636363,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-14),L (-14)
73.0,55.0,2023-03-23,32-212,BRK,CLE,0.0,5.883333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,-1.1,-11.0,0.0,0.0,,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,0.0,70.0,-1.1,78.3,3.1818181818181817,3.559090909090909,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-5),L (-5)
74.0,,2023-03-25,32-214,BRK,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,,72.0,0.0,93.2,3.272727272727273,4.236363636363636,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-6),L (-6)
75.0,,2023-03-26,32-215,BRK,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,,66.0,0.0,89.60000000000001,3.0,4.072727272727273,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-6),L (-6)
76.0,56.0,2023-03-29,32-218,BRK,HOU,0.0,12.65,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,-4.0,1.0,1.0,1.0,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,0.0,84.0,1.6,103.0,3.8181818181818175,4.681818181818182,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-2),L (-2)
77.0,57.0,2023-03-31,32-220,BRK,ATL,0.0,10.433333333333334,4.0,7.0,0.571,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,4.0,-2.0,5.0,4.0,0.8,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,1.0,60.0,3.999999999999999,69.9,2.727272727272727,3.177272727272728,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,W (+29),W (+29)
78.0,58.0,2023-04-02,32-222,BRK,UTA,0.0,17.1,3.0,7.0,0.429,1.0,3.0,0.333,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,-7.0,4.0,2.0,0.5,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,-1.0,97.0,2.000000000000001,107.3,4.409090909090909,4.877272727272727,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-13),L (-13)
79.0,59.0,2023-04-04,32-224,BRK,MIN,0.0,3.4833333333333334,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.5,-8.0,1.0,0.0,0.0,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,-2.0,104.0,-0.9,116.1,4.727272727272728,5.277272727272727,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,W (+9),W (+9)
80.0,60.0,2023-04-05,32-225,BRK,DET,0.0,8.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,-2.0,0.0,0.0,,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,2.0,88.0,0.5999999999999999,117.0,4.0,5.318181818181818,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,W (+17),W (+17)
81.0,61.0,2023-04-07,32-227,BRK,ORL,0.0,15.083333333333334,4.0,6.0,0.667,3.0,4.0,0.75,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,13.0,11.0,3.0,2.0,1.0,0.5,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,7.0,99.0,10.2,119.5,4.5,5.431818181818182,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,W (+1),W (+1)
82.0,,2023-04-09,32-229,BRK,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,42,12,31,38,58,7,28,30,19,58,21,58,22,40,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,42.0,58.0,0.0,0.7142857142857143,0.7368421052631579,0.5217391304347826,0.6458333333333334,0.7169811320754716,0.7837837837837838,0.1944444444444444,0.5957446808510638,0.5,0.5428571428571428,0.7631578947368421,0.525,0.0,0.7631578947368421,0.5238095238095238,0.6896551724137931,22,21,3,2,21,7,22,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.3333333333333333,0.2658227848101265,0.1764705882352941,0.0555555555555555,0.0,0.5,0.4666666666666667,0.2650602409638554,0.0,22,,86.0,0.0,112.8,3.909090909090909,5.127272727272727,12.3,1.8,-2.1,-1.2,-0.9,0.0603550295857988,0.593,0.517,0.122,0.0,0.9,L (-5),L (-5)
