Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bam Adebayo,Shared Games with Caleb Martin,Shared Games with Cody Zeller,Shared Games with Dru Smith,Shared Games with Duncan Robinson,Shared Games with Gabe Vincent,Shared Games with Haywood Highsmith,Shared Games with Jamal Cain,Shared Games with Jimmy Butler,Shared Games with Kyle Lowry,Shared Games with Max Strus,Shared Games with Nikola Jović,Shared Games with Orlando Robinson,Shared Games with Tyler Herro,Shared Games with Udonis Haslem,Shared Games with Victor Oladipo,Bam Adebayo,Caleb Martin,Cody Zeller,Dru Smith,Duncan Robinson,Gabe Vincent,Haywood Highsmith,Jamal Cain,Jamaree Bouyea,Jimmy Butler,Kyle Lowry,Max Strus,Nikola Jović,Omer Yurtseven,Orlando Robinson,Tyler Herro,Udonis Haslem,Victor Oladipo,co_inf with Bam Adebayo,co_inf with Caleb Martin,co_inf with Cody Zeller,co_inf with Dru Smith,co_inf with Duncan Robinson,co_inf with Gabe Vincent,co_inf with Haywood Highsmith,co_inf with Jamal Cain,co_inf with Jamaree Bouyea,co_inf with Jimmy Butler,co_inf with Kyle Lowry,co_inf with Max Strus,co_inf with Nikola Jović,co_inf with Omer Yurtseven,co_inf with Orlando Robinson,co_inf with Tyler Herro,co_inf with Udonis Haslem,co_inf with Victor Oladipo,Shared Games with Kevin Love,Shared Games with Danuel House Jr.,Shared Games with De'Anthony Melton,Shared Games with Furkan Korkmaz,Shared Games with Georges Niang,Shared Games with Jaden Springer,Shared Games with Jalen McDaniels,Shared Games with James Harden,Shared Games with Joel Embiid,Shared Games with Montrezl Harrell,Shared Games with P.J. Tucker,Shared Games with Paul Reed,Shared Games with Shake Milton,Shared Games with Tobias Harris,Shared Games with Tyrese Maxey,Danuel House Jr.,De'Anthony Melton,Furkan Korkmaz,Georges Niang,Grant Williams,Jaden Springer,Jalen McDaniels,James Harden,Joel Embiid,Louis King,Mac McClung,Michael Foster Jr.,Montrezl Harrell,P.J. Tucker,Paul Reed,Shake Milton,Tobias Harris,Tyrese Maxey,co_inf with Danuel House Jr.,co_inf with De'Anthony Melton,co_inf with Furkan Korkmaz,co_inf with Georges Niang,co_inf with Grant Williams,co_inf with Jaden Springer,co_inf with Jalen McDaniels,co_inf with James Harden,co_inf with Joel Embiid,co_inf with Louis King,co_inf with Mac McClung,co_inf with Michael Foster Jr.,co_inf with Montrezl Harrell,co_inf with P.J. Tucker,co_inf with Paul Reed,co_inf with Shake Milton,co_inf with Tobias Harris,co_inf with Tyrese Maxey,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
70,68,32,2023-03-17,33-217,PHI,@,CHO,W (+39),0,6:23,1.0,1.0,1.000,0.0,0.0,,0,2.0,.000,0.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.7,+4,1.0,1.0,1.0,28,25,12,5,18,20,20,9,21,25,28,9,21,21,2,9,75.0,71.0,15.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.8,0.3333333333333333,0.4285714285714285,0.2941176470588235,0.3703703703703703,0.5,0.0,0.328125,0.4545454545454545,0.35,0.6,0.0,0.6774193548387096,0.3134328358208955,0.2857142857142857,0.2142857142857142,18,6,7,5,8,4,7,5,7,2,6,8,8,7,6,56.0,77.0,37.0,78.0,79.0,16.0,80.0,58.0,66.0,1.0,2.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.1071428571428571,0.0909090909090909,0.1351351351351351,0.1025641025641025,0.0,0.25,0.0875,0.0862068965517241,0.106060606060606,0.0,0.0,0.0,0.0350877192982456,0.08,0.1159420289855072,0.1052631578947368,0.0945945945945946,0.1,31,4.0,86.0,2.774193548387097,2.7,94.8,3.0580645161290323
71,69,33,2023-03-18,33-218,PHI,@,IND,W (+20),0,2:49,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,+1,1.0,1.0,1.0,28,25,12,5,18,20,20,9,21,25,28,9,21,21,2,9,75.0,71.0,15.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.8,0.3333333333333333,0.4285714285714285,0.2941176470588235,0.3703703703703703,0.5,0.0,0.328125,0.4545454545454545,0.35,0.6,0.0,0.6774193548387096,0.3134328358208955,0.2857142857142857,0.2142857142857142,18,6,7,5,8,4,7,5,7,2,6,8,8,7,6,56.0,77.0,37.0,78.0,79.0,16.0,80.0,58.0,66.0,1.0,2.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.1071428571428571,0.0909090909090909,0.1351351351351351,0.1025641025641025,0.0,0.25,0.0875,0.0862068965517241,0.106060606060606,0.0,0.0,0.0,0.0350877192982456,0.08,0.1159420289855072,0.1052631578947368,0.0945945945945946,0.1,31,1.0,96.0,3.096774193548387,0.9999999999999998,99.3,3.203225806451613
72,70,,2023-03-20,33-220,PHI,,CHI,L (-4),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,25,12,5,18,20,20,9,21,25,28,9,21,21,2,9,75.0,71.0,15.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.8,0.3333333333333333,0.4285714285714285,0.2941176470588235,0.3703703703703703,0.5,0.0,0.328125,0.4545454545454545,0.35,0.6,0.0,0.6774193548387096,0.3134328358208955,0.2857142857142857,0.2142857142857142,18,6,7,5,8,4,7,5,7,2,6,8,8,7,6,56.0,77.0,37.0,78.0,79.0,16.0,80.0,58.0,66.0,1.0,2.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.1071428571428571,0.0909090909090909,0.1351351351351351,0.1025641025641025,0.0,0.25,0.0875,0.0862068965517241,0.106060606060606,0.0,0.0,0.0,0.0350877192982456,0.08,0.1159420289855072,0.1052631578947368,0.0945945945945946,0.1,31,,105.0,3.3870967741935485,0.0,127.1,4.1
73,71,34,2023-03-22,33-222,PHI,@,CHI,W (+25),0,9:39,1.0,3.0,.333,0.0,0.0,,0,0.0,,3.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,-10,3.0,1.0,0.3333333333333333,28,25,12,5,18,20,20,9,21,25,28,9,21,21,2,9,75.0,71.0,15.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.8,0.3333333333333333,0.4285714285714285,0.2941176470588235,0.3703703703703703,0.5,0.0,0.328125,0.4545454545454545,0.35,0.6,0.0,0.6774193548387096,0.3134328358208955,0.2857142857142857,0.2142857142857142,18,6,7,5,8,4,7,5,7,2,6,8,8,7,6,56.0,77.0,37.0,78.0,79.0,16.0,80.0,58.0,66.0,1.0,2.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.1071428571428571,0.0909090909090909,0.1351351351351351,0.1025641025641025,0.0,0.25,0.0875,0.0862068965517241,0.106060606060606,0.0,0.0,0.0,0.0350877192982456,0.08,0.1159420289855072,0.1052631578947368,0.0945945945945946,0.1,31,3.0,72.0,2.3225806451612905,2.0000000000000004,72.19999999999999,2.3290322580645157
74,72,,2023-03-24,33-224,PHI,@,GSW,L (-8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,25,12,5,18,20,20,9,21,25,28,9,21,21,2,9,75.0,71.0,15.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.8,0.3333333333333333,0.4285714285714285,0.2941176470588235,0.3703703703703703,0.5,0.0,0.328125,0.4545454545454545,0.35,0.6,0.0,0.6774193548387096,0.3134328358208955,0.2857142857142857,0.2142857142857142,18,6,7,5,8,4,7,5,7,2,6,8,8,7,6,56.0,77.0,37.0,78.0,79.0,16.0,80.0,58.0,66.0,1.0,2.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.1071428571428571,0.0909090909090909,0.1351351351351351,0.1025641025641025,0.0,0.25,0.0875,0.0862068965517241,0.106060606060606,0.0,0.0,0.0,0.0350877192982456,0.08,0.1159420289855072,0.1052631578947368,0.0945945945945946,0.1,31,,89.0,2.870967741935484,0.0,88.39999999999999,2.851612903225806
75,73,35,2023-03-25,33-225,PHI,@,PHO,L (-20),0,9:22,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,-0.1,-13,0.0,0.0,,28,25,12,5,18,20,20,9,21,25,28,9,21,21,2,9,75.0,71.0,15.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.8,0.3333333333333333,0.4285714285714285,0.2941176470588235,0.3703703703703703,0.5,0.0,0.328125,0.4545454545454545,0.35,0.6,0.0,0.6774193548387096,0.3134328358208955,0.2857142857142857,0.2142857142857142,18,6,7,5,8,4,7,5,7,2,6,8,8,7,6,56.0,77.0,37.0,78.0,79.0,16.0,80.0,58.0,66.0,1.0,2.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.1071428571428571,0.0909090909090909,0.1351351351351351,0.1025641025641025,0.0,0.25,0.0875,0.0862068965517241,0.106060606060606,0.0,0.0,0.0,0.0350877192982456,0.08,0.1159420289855072,0.1052631578947368,0.0945945945945946,0.1,31,2.0,71.0,2.290322580645161,-0.1,81.60000000000002,2.63225806451613
76,74,36,2023-03-27,33-227,PHI,@,DEN,L (-5),1,10:18,0.0,2.0,.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.9,-10,2.0,0.0,0.0,28,25,12,5,18,20,20,9,21,25,28,9,21,21,2,9,75.0,71.0,15.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.8,0.3333333333333333,0.4285714285714285,0.2941176470588235,0.3703703703703703,0.5,0.0,0.328125,0.4545454545454545,0.35,0.6,0.0,0.6774193548387096,0.3134328358208955,0.2857142857142857,0.2142857142857142,18,6,7,5,8,4,7,5,7,2,6,8,8,7,6,56.0,77.0,37.0,78.0,79.0,16.0,80.0,58.0,66.0,1.0,2.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.1071428571428571,0.0909090909090909,0.1351351351351351,0.1025641025641025,0.0,0.25,0.0875,0.0862068965517241,0.106060606060606,0.0,0.0,0.0,0.0350877192982456,0.08,0.1159420289855072,0.1052631578947368,0.0945945945945946,0.1,31,3.0,62.0,2.0,0.8999999999999998,74.6,2.4064516129032256
77,75,,2023-03-29,33-229,PHI,,DAL,W (+8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,25,12,5,18,20,20,9,21,25,28,9,21,21,2,9,75.0,71.0,15.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.8,0.3333333333333333,0.4285714285714285,0.2941176470588235,0.3703703703703703,0.5,0.0,0.328125,0.4545454545454545,0.35,0.6,0.0,0.6774193548387096,0.3134328358208955,0.2857142857142857,0.2142857142857142,18,6,7,5,8,4,7,5,7,2,6,8,8,7,6,56.0,77.0,37.0,78.0,79.0,16.0,80.0,58.0,66.0,1.0,2.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.1071428571428571,0.0909090909090909,0.1351351351351351,0.1025641025641025,0.0,0.25,0.0875,0.0862068965517241,0.106060606060606,0.0,0.0,0.0,0.0350877192982456,0.08,0.1159420289855072,0.1052631578947368,0.0945945945945946,0.1,31,,55.0,1.7741935483870968,0.0,66.99999999999999,2.1612903225806446
78,76,,2023-03-31,33-231,PHI,,TOR,W (+7),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,25,12,5,18,20,20,9,21,25,28,9,21,21,2,9,75.0,71.0,15.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.8,0.3333333333333333,0.4285714285714285,0.2941176470588235,0.3703703703703703,0.5,0.0,0.328125,0.4545454545454545,0.35,0.6,0.0,0.6774193548387096,0.3134328358208955,0.2857142857142857,0.2142857142857142,18,6,7,5,8,4,7,5,7,2,6,8,8,7,6,56.0,77.0,37.0,78.0,79.0,16.0,80.0,58.0,66.0,1.0,2.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.1071428571428571,0.0909090909090909,0.1351351351351351,0.1025641025641025,0.0,0.25,0.0875,0.0862068965517241,0.106060606060606,0.0,0.0,0.0,0.0350877192982456,0.08,0.1159420289855072,0.1052631578947368,0.0945945945945946,0.1,31,,81.0,2.6129032258064515,0.0,91.4,2.948387096774194
79,77,,2023-04-02,33-233,PHI,@,MIL,L (-13),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,25,12,5,18,20,20,9,21,25,28,9,21,21,2,9,75.0,71.0,15.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.8,0.3333333333333333,0.4285714285714285,0.2941176470588235,0.3703703703703703,0.5,0.0,0.328125,0.4545454545454545,0.35,0.6,0.0,0.6774193548387096,0.3134328358208955,0.2857142857142857,0.2142857142857142,18,6,7,5,8,4,7,5,7,2,6,8,8,7,6,56.0,77.0,37.0,78.0,79.0,16.0,80.0,58.0,66.0,1.0,2.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.1071428571428571,0.0909090909090909,0.1351351351351351,0.1025641025641025,0.0,0.25,0.0875,0.0862068965517241,0.106060606060606,0.0,0.0,0.0,0.0350877192982456,0.08,0.1159420289855072,0.1052631578947368,0.0945945945945946,0.1,31,,76.0,2.4516129032258065,0.0,82.9,2.674193548387097
80,78,,2023-04-04,33-235,PHI,,BOS,W (+2),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,25,12,5,18,20,20,9,21,25,28,9,21,21,2,9,75.0,71.0,15.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.8,0.3333333333333333,0.4285714285714285,0.2941176470588235,0.3703703703703703,0.5,0.0,0.328125,0.4545454545454545,0.35,0.6,0.0,0.6774193548387096,0.3134328358208955,0.2857142857142857,0.2142857142857142,18,6,7,5,8,4,7,5,7,2,6,8,8,7,6,56.0,77.0,37.0,78.0,79.0,16.0,80.0,58.0,66.0,1.0,2.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.1071428571428571,0.0909090909090909,0.1351351351351351,0.1025641025641025,0.0,0.25,0.0875,0.0862068965517241,0.106060606060606,0.0,0.0,0.0,0.0350877192982456,0.08,0.1159420289855072,0.1052631578947368,0.0945945945945946,0.1,31,,76.0,2.4516129032258065,0.0,81.1,2.616129032258064
81,79,,2023-04-06,33-237,PHI,,MIA,L (-28),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,28,25,12,5,18,20,20,9,21,25,28,9,21,21,2,9,75.0,71.0,15.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.8,0.3333333333333333,0.4285714285714285,0.2941176470588235,0.3703703703703703,0.5,0.0,0.328125,0.4545454545454545,0.35,0.6,0.0,0.6774193548387096,0.3134328358208955,0.2857142857142857,0.2142857142857142,18,6,7,5,8,4,7,5,7,2,6,8,8,7,6,56.0,77.0,37.0,78.0,79.0,16.0,80.0,58.0,66.0,1.0,2.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.1071428571428571,0.0909090909090909,0.1351351351351351,0.1025641025641025,0.0,0.25,0.0875,0.0862068965517241,0.106060606060606,0.0,0.0,0.0,0.0350877192982456,0.08,0.1159420289855072,0.1052631578947368,0.0945945945945946,0.1,31,,71.0,2.290322580645161,0.0,69.8,2.2516129032258063
82,80,37,2023-04-07,33-238,PHI,@,ATL,W (+5),0,13:58,2.0,4.0,.500,0.0,0.0,,0,2.0,.000,2.0,3.0,5.0,3.0,0.0,0.0,1.0,2.0,4.0,3.8,-9,4.0,2.0,0.5,28,25,12,5,18,20,20,9,21,25,28,9,21,21,2,9,75.0,71.0,15.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.8,0.3333333333333333,0.4285714285714285,0.2941176470588235,0.3703703703703703,0.5,0.0,0.328125,0.4545454545454545,0.35,0.6,0.0,0.6774193548387096,0.3134328358208955,0.2857142857142857,0.2142857142857142,18,6,7,5,8,4,7,5,7,2,6,8,8,7,6,56.0,77.0,37.0,78.0,79.0,16.0,80.0,58.0,66.0,1.0,2.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.1071428571428571,0.0909090909090909,0.1351351351351351,0.1025641025641025,0.0,0.25,0.0875,0.0862068965517241,0.106060606060606,0.0,0.0,0.0,0.0350877192982456,0.08,0.1159420289855072,0.1052631578947368,0.0945945945945946,0.1,31,5.0,62.0,2.0,3.8,72.8,2.3483870967741933
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,28,25,12,5,18,20,20,9,21,25,28,9,21,21,2,9,75.0,71.0,15.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.8,0.3333333333333333,0.4285714285714285,0.2941176470588235,0.3703703703703703,0.5,0.0,0.328125,0.4545454545454545,0.35,0.6,0.0,0.6774193548387096,0.3134328358208955,0.2857142857142857,0.2142857142857142,18,6,7,5,8,4,7,5,7,2,6,8,8,7,6,56.0,77.0,37.0,78.0,79.0,16.0,80.0,58.0,66.0,1.0,2.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.1071428571428571,0.0909090909090909,0.1351351351351351,0.1025641025641025,0.0,0.25,0.0875,0.0862068965517241,0.106060606060606,0.0,0.0,0.0,0.0350877192982456,0.08,0.1159420289855072,0.1052631578947368,0.0945945945945946,0.1,31,,0.0,0.0,0.0,0.0,0.0
84,81,38,2023-04-09,33-240,PHI,@,BRK,W (+29),0,19:07,6.0,8.0,.750,1.0,1.0,1.000,1,1.0,1.000,0.0,7.0,7.0,4.0,1.0,0.0,2.0,5.0,14.0,12.7,+17,7.0,5.0,0.7142857142857143,28,25,12,5,18,20,20,9,21,25,28,9,21,21,2,9,75.0,71.0,15.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,9.0,31.0,67.0,7.0,42.0,0.3733333333333333,0.352112676056338,0.8,0.3333333333333333,0.4285714285714285,0.2941176470588235,0.3703703703703703,0.5,0.0,0.328125,0.4545454545454545,0.35,0.6,0.0,0.6774193548387096,0.3134328358208955,0.2857142857142857,0.2142857142857142,18,6,7,5,8,4,7,5,7,2,6,8,8,7,6,56.0,77.0,37.0,78.0,79.0,16.0,80.0,58.0,66.0,1.0,2.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.1071428571428571,0.0909090909090909,0.1351351351351351,0.1025641025641025,0.0,0.25,0.0875,0.0862068965517241,0.106060606060606,0.0,0.0,0.0,0.0350877192982456,0.08,0.1159420289855072,0.1052631578947368,0.0945945945945946,0.1,31,15.0,61.0,1.967741935483871,12.300000000000004,73.50000000000001,2.3709677419354844
